id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5032542330423327,OdEzD1M7R,2571494540,扬州发布,扬州城市服务台超话#向往扬州#【好消息！这一全国性篮球大赛再度落户扬州】记者10日从中体城（扬州）运营管理有限公司获悉，第26届中国大学生篮球一级联赛（女子二十四强赛）承办单位公开征集中选结果公示7日结束，第26届中国大学生篮球一级联赛（女子二十四强赛）正式落户扬州广陵中体城。这也是扬州广陵中体城连续第二年承办中国大学生篮球一级联赛。中国大学生篮球一级联赛（女子二十四强赛）由中国学生体育联合会主办，中体城（扬州）运营管理有限公司承办，比赛将于6月6日-11日在扬州广陵中体城举行，届时将有上海交通大学、中国矿业大学、华中科技大学等24支知名高校篮球队为扬州球迷奉献上52场精彩激烈的篮球盛宴。,,,,向往扬州,0,0,1,2024-05-10 17:57,扬州城市服务台超话,https://wx3.sinaimg.cn/large/9945e48cgy1hpkkm59wh1j20j6086752.jpg,,,,蓝V,非会员,0
5032512376276718,OdDNjqkRo,6011851489,星海航行靠舵手,5月10日，中国国家航天局在京举办嫦娥六号任务巴基斯坦立方星数据交接仪式。中国国家航天局局长张克俭向巴基斯坦驻华大使卡里尔·哈什米交接数据，并共同为嫦娥六号任务巴基斯坦立方星拍摄的首幅影像揭幕，中国国家航天局总工程师李国平主持。国家航天局国际合作司、探月与航天工程中心、中国科学院国家天文台、上海交通大学、巴基斯坦空间和外大气层研究委员会及亚太空间合作组织等单位代表出席。仪式上，国家航天局探月与航天工程中心作为工程总体作嫦娥六号任务情况报告，巴基斯坦空间技术研究所作载荷研制及国际合作情况报告，上海交通大学作为该载荷中方责任单位报告了合作研制情况。5月8日16时14分，嫦娥六号任务搭载的国际载荷之一巴基斯坦立方星与轨道器在周期12小时环月大椭圆轨道的远月点附近分离，随后成功拍摄影像。巴基斯坦立方星项目实现“成功分离，获得遥测”的既定目标，取得圆满成功。巴基斯坦空间技术研究所和上海交通大学于2023年初启动巴基斯坦立方星联合研制，2024年按计划完成与探测器的总装、测试和发射场准备，5月3日随嫦娥六号探测器发射升空。巴基斯坦立方星项目成功验证了纳卫星月球轨道探测技术，探索了中巴月球与深空探测任务合作模式，为后续任务中双方更深入的合作奠定了基础。,,,,,0,0,1,2024-05-10 15:58,微博轻享版,"https://wx4.sinaimg.cn/large/006yR7cBly1hpkh6adprxj30u00gw0zj.jpg,https://wx4.sinaimg.cn/large/006yR7cBly1hpkh6baudpj30u00gw0zg.jpg,https://wx3.sinaimg.cn/large/006yR7cBly1hpkh6bmio9j30u00gwtg4.jpg",,,河北,普通用户,非会员,0
5032502245196747,OdDwYlNUv,6673203673,累了就放空自己why,笑死😆在xhs上发了一篇求职的视频笔记，打败了99.9%的创作者😳☺️☺️看来还是要搞事业呀～～受挫也会继续努力。拒绝我的都会让我更强大，以后是你要不起的样子。#研究生的日常##上海交通大学#上海交通大学超话,,,,"研究生的日常,上海交通大学",0,0,1,2024-05-10 15:18,iPhone客户端,https://wx4.sinaimg.cn/large/007hC57jly1hpkfzr6ze2j30zo0y4n1w.jpg,,,上海,普通用户,非会员,0
5032485580704949,OdD662Xo9,7760052289,莱州融媒,【#专科姑娘用7年逆袭成为上海交大研究生#】据@中国蓝新闻报道：专科→藏区战士→专升本→本科→研究生上岸。今年9月温州医科大学药学院学生安梦园将开启上海交通大学的硕士生活，这是她过去7年青春时光的最新注脚。2017年安梦园还是一名专科院校医学生，和所有新生一样也面临过迷茫。2018年安梦园坐上了前往西藏的青春列车，“梦圆”卫国戍边，多次参与医疗救助和义诊活动。2020年安梦园退伍归校，全力以赴备考“专升本”，2022年她“梦圆”温州医科大学药学院，在校期间她专业成绩排名第二，还荣获浙江省优秀毕业生。之后又考研备战，最终“梦圆”@上海交通大学药学院。（来源：温州日报）L中国蓝新闻的微博视频,,,"中国蓝新闻,上海交通大学",专科姑娘用7年逆袭成为上海交大研究生,0,0,1,2024-05-10 14:12,微博视频号,,"http://f.video.weibocdn.com/o0/yX7Cm6gxlx08eIT7uj3q0104120058CR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215764&ssig=Q8UQrmCsYl&KID=unistore,video",,,蓝V,超级会员,1
5032421168776208,OdBqcAP5K,3610711265,上海第九人民医院,有功能小肠仅64cm罕见短肠综合征患者接受“连续横向肠道成形术”（STEP）成功获治|短肠综合征是一种由各种原因导致小肠被大量切除后出现的临床症候群。长期以来，短肠综合征主要通过传统方法进行肠外肠内营养及药物肠康复治疗，效果不理想，与短肠综合征相关的婴儿死亡率约为15%至25%，成人死亡率约为15%至47%，因此，寻求新的治疗方法成为医学界迫切的任务。4月23日，一位短肠综合征罕见病患者（有功能小肠仅64cm）在上海交通大学医学院附属第九人民医院成功接受“连续横向肠成形术”（STEP）后顺利出院。,,,,,0,0,1,2024-05-10 09:56,微博网页版,,,,,蓝V,非会员,0
5032630993818174,OdGSDg1hs,1673564820,迈闻,易中天做客上海交通大学讲述中华传统文化的人文艺术精神O网页链接,,,,,0,0,0,2024-05-10 23:49,学习强国客户端,https://wx4.sinaimg.cn/large/63c09294ly1hpkusqnfnyj20460463yg.jpg,,,天津,普通用户,非会员,0
5032606619928138,OdGfjFELg,2433410847,暴风禹-0723,发布了头条文章：《（2024年）上海交通大学医学院SP病人心肺功能模拟设备及心肺听诊控制》O（2024年）上海交通大学医学院SP病人心肺功能模拟设备及心肺听诊控制,http://t.cn/A6H4ZMjL,,,,0,0,0,2024-05-10 22:13,微博 weibo.com,,,,内蒙古,普通用户,非会员,0
5032575972940319,OdFrTckUv,6020516658,育见新闻,#首届全国大学生职业规划大赛#总决赛现场卧虎藏龙！同学们的职业梦想是什么呢？一起跟着记者的镜头来上海交通大学（闵行校区）看高教组学生成长赛道的现场吧~#职业规划##就业#L育见新闻的微博视频,,,,"首届全国大学生职业规划大赛,职业规划,就业",0,0,0,2024-05-10 20:11,微博视频号,,"http://f.video.weibocdn.com/o0/tn4TANh6lx08eKybr20001041201aLPt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215670&ssig=FbzUhyxVHN&KID=unistore,video",,,普通用户,会员,8
5032571395639381,OdFkvnF3L,1702883112,顶端新闻,【#4岁女童海滩走失炒作团伙被移送起诉#】　　去年以来，在国家网信办指导支持下，上海市网信办积极组织开展“清朗浦江”系列专项行动，围绕“自媒体”“网络水军”乱象、涉企侵权负面信息频发、网站平台信息管理失范等问题开展集中整治，打击处置了一批违规“自媒体”账号和网站平台。　　在5月10日举行的“清朗浦江·2024”网络生态治理旬行动启动仪式上，上海市网信办对外公布“清朗浦江”典型案例。其中，“消费金融频道”账号发布涉企负面信息要挟开展商业合作、“网络水军”团伙炒作“4岁女童南汇海滩走失”等被通报。部分相关涉案人已被依法采取强制措施。　　“消费金融频道”账号发布涉企负面信息要挟开展商业合作。微信公众号“消费金融频道”发布涉某科技公司负面信息，并在多个平台转发。账号负责人借此要挟相关企业与其进行商业合作，开展所谓“新闻稿营销推广”活动。上海市网信办协调相关部门对其多个平台账号予以依法关闭，同步将其涉嫌敲诈勒索的线索通报公安机关。目前，上海公安机关已抓获“消费金融频道”5人团伙，以涉嫌敲诈勒索罪依法采取强制措施，案件正在进一步侦办中。　　“网络水军”团伙炒作“4岁女童南汇海滩走失”事件。2023年国庆长假期间，一名4岁女童在上海南汇新城海滩走失，引发全网关注。一些网络账号散布“走失女童曾被丢弃”“走失女童父亲为继父”等言论，甚至炮制阴谋论，引发人身攻击。经核查，上述信息均系谣言，上海市网信办迅速协同相关平台，清理造谣传谣、网络暴力、人身攻击等有害信息4605条。根据上海公安机关通报线索，一造谣“水军”团伙通过炒作该事件非法获利4万余元，上海市网信办协调相关部门对涉案网络账号予以依法关闭。目前，团伙中12名成员已被依法移送起诉。　　网络主播陆某峰违规提供证券投资咨询服务。根据上海公安机关提供线索，网络主播陆某峰不具备证券投资咨询业务资格，却利用国内知名短视频平台开展证券投资直播圈粉，诱导网民购买课程，违规提供证券投资咨询服务。经查，陆某峰及其业务团队非法经营金额共计人民币1200万余元，陆某峰因犯非法经营罪已被判处有期徒刑五年六个月。上海市网信办已协调相关部门对该团伙运营的“领悟第七感（中午直播）”“主力思维（早晚直播）”等短视频平台账号予以依法关闭。　　“交大家教”账号假冒仿冒上海交大开展家教业务。由个人用户注册的微信公众号“交大家教”未经授权，使用上海交通大学校徽作为头像，假冒校方名义招募大学生担任教员，吸引中小学生家长聘请家教，以收取家教中介信息费牟取利益。该账号的行为损害了学校、学生和家长等群体的合法权益。上海市网信办已协调相关部门对该账号予以依法关闭。　　一批网络账号散播“西门子撤离中国”谣言被处置。今年3月底，一条“临港的西门子将卖给一家国企，西门子将彻底撤离中国”的消息在网络流传。上海辟谣平台求证后了解到，上述信息系谣言。上海市网信办迅速协调处置，对散布该谣言的“聪明饭团AC”“北城之北201602”等账号予以封禁；对“江湖一沙鹭”“乡村布衣M”等一批账号实施禁言等阶段性处置措施，以正视听。　　“葡田纯原开箱”等短视频账号存在假冒侵权行为。属地某电商平台反映，国内部分知名短视频平台上出现直播侵权现象，在直播间中使用假冒其防伪套件打包商品，吸引流量后售假，欺骗误导消费者。相关行为侵犯企业知识产权，损害消费者权益。上海市网信办会同上海市互联网违法和不良信息举报中心，协调相关部门处置仿冒信息、下架仿冒商品、关闭部分店铺，并对“葡田纯原开箱”等侵权账号予以依法关闭。　　“大师八字”APP传播网络迷信信息。“大师八字”APP借“黄历”“算命”等名义宣扬“命理风水”“运势黄历”等迷信内容，提供“八字合婚”“八字精批”等付费算命问答服务。上海市网信办已指导属地浦东新区网信办约谈平台负责人，下架“大师八字”APP问题版块，处理相关责任人。　　“包图网”等图片网站发布违规营销信息。“包图网”“我图网”“千图网”在商品栏、搜索联想、跟评等重点环节存在色情挑逗、低俗庸俗、不良导向违规营销图片及信息。上海市网信办约谈三家平台负责人，要求各平台履行主体责任，全面排查问题，及时处置违法不良有害信息，健全平台审核机制，并对违规情节严重的“包图网”予以行政处罚。（澎湃新闻）,,,,4岁女童海滩走失炒作团伙被移送起诉,0,0,0,2024-05-10 19:53,微博网页版,https://wx2.sinaimg.cn/large/001Rf7GEly1hpkny9mrfhj60jg0cyt8y02.jpg,,,,普通用户,超级会员,1
5032558041498140,OdEYY6hJy,2610767685,中国激光杂志社,激光光学的发展与应用|LOP六十周年特辑⑦O激光光学的发展与应用|LOP六十周年特辑⑦创刊六十周年特辑⑦包括来自浙江工业大学姚建华教授课题组“表面预处理对超音速激光沉积Ti6Al4V涂层界面结合的影响”，北京工业大学季凌飞教授课题组“柔性电子制造领域的超快激光技术：机制、特征功用及挑战”，上海交通大学义理林教授课题组“智能技术赋能飞秒激光：表征与控制”，吉林大学张永来教授课题组“双重响应柔性微结构阵列的飞秒激光增材制造研究”，山东大学于浩海教授课题组“强激光用非线性光学晶体研究进展”，华中科技大学陶光明教授课题组“医用柔性CO2激光传输介质研究进展与展望”的特邀文章。,,,,,0,0,0,2024-05-10 19:00,微博网页版,"https://wx2.sinaimg.cn/large/9b9d2745ly1hpkja632x5j20u00cz7dq.jpg,https://wx3.sinaimg.cn/large/9b9d2745ly1hpkja7gevdj20l00du463.jpg,https://wx4.sinaimg.cn/large/9b9d2745ly1hpkja9l9wvj20kh0bvjx8.jpg,https://wx2.sinaimg.cn/large/9b9d2745ly1hpkjacglpdj20jk0om7eh.jpg,https://wx4.sinaimg.cn/large/9b9d2745ly1hpkjafszr6j20u00m5wn9.jpg,https://wx2.sinaimg.cn/large/9b9d2745ly1hpkjah53mkj20u00hpq8t.jpg,https://wx1.sinaimg.cn/large/9b9d2745ly1hpkjaiweuej20io0ef7bg.jpg,https://wx3.sinaimg.cn/large/9b9d2745ly1hpkjakxiw2j209a084myq.jpg,https://wx2.sinaimg.cn/large/9b9d2745ly1hpkjalyk3gj207105owfg.jpg",,,山东,蓝V,非会员,0
5032554376201210,OdET3q1dw,7624992279,五谷孕婴,【国家（上海）儿童医学中心英氏“科学5阶喂养研究基地”正式揭牌】近日，英氏与国家（上海）儿童医学中心/上海交通大学医学院附属上海儿童医学中心联合成立的“科学5阶喂养研究基地”在长沙英氏总部揭牌。该基地依托与上海交通大学、中国科学院上海营养与健康研究所、江南大学等高校及科研机构合作的国家十四五重点研发计划儿童营养健康食品制造关键技术研究与产品创制（项目编号2023YFF1104300）项目，是专业科研力量与行业尖端科研水准的强强联合，建成后将进一步加强儿童营养健康食品在产学研用全链条的深入合作，为中国儿童提供更健康的营养喂养方案。,,,,,0,0,0,2024-05-10 18:45,,,,,北京,普通用户,会员,6
5032542678551995,OdEAbzSLp,3341175650,张江高科技园区,#企业资讯#【国家重点研发计划项目启动会暨实施方案论证会顺利召开】近日，2023年国家重点研发计划“生物安全关键技术研究”重点专项——“病毒性传染病疫苗便捷接种及递送系统研究与平台建设”项目启动会暨实施方案论证会顺利召开。该项目由国药集团中国生物上海生物制品研究所牵头承担；上海交通大学、荣灿生物和上海生物制品研究所合作承担该项目中的mRNA疫苗吸入型递送平台技术的课题研究。这也是荣灿生物参与的第二个国家级生物医药科研项目，进一步证明了荣灿生物的科研实力，也将为中国的mRNA疫苗技术的发展作出贡献。,,,,企业资讯,0,0,0,2024-05-10 17:58,iPhone 11,https://wx1.sinaimg.cn/large/c7264b62ly1hpkknlc80oj20u00f078m.jpg,,,上海,蓝V,非会员,0
5032520107951110,OdDZMxmrI,5620521714,与机器人PK的推拿修脚居士,深圳超话这风格和上海交通大学的图书馆比，怎样？,,,,,0,0,0,2024-05-10 16:29,深圳超话,"https://wx4.sinaimg.cn/large/0068n8s2gy1hpki1zbmxej30u0140dtp.jpg,https://wx2.sinaimg.cn/large/0068n8s2gy1hpki1zwe4hj30u0140nab.jpg,https://wx2.sinaimg.cn/large/0068n8s2gy1hpki20ul7wj30u0140gxe.jpg,https://wx2.sinaimg.cn/large/0068n8s2gy1hpki21f3wcj30u0140dql.jpg,https://wx3.sinaimg.cn/large/0068n8s2gy1hpki20ee8sj30u0140qew.jpg,https://wx3.sinaimg.cn/large/0068n8s2gy1hpki21yo6qj30u01404e3.jpg",,,广东,普通用户,非会员,0
5032512009013160,OdDMIBOJy,2954851262,荔枝家教,【免信息费】#上海家教#上海家教中心超话上海交通大学超话闵行区鑫峰苑，五年级女孩，全科辅导，一周三次，女大学生180元2小时,,,,上海家教,0,0,0,2024-05-10 15:57,微博网页版,,,,广东,普通用户,非会员,0
5032511113529861,OdDLheOhf,7766924504,小仙女75213,"上海交通大学超话Whenyoustopchasingthewrongthings,yougivetherightthingsachancetocatchyou.当你不再追逐错误的东西，你就给了正确的东西一个抓住你的机会。",,,,,0,0,0,2024-05-10 15:53,上海交通大学超话,,,,山西,黄V,非会员,0
5032508584628540,OdDHcjq5S,1884914872,yuki-1018,发布了头条文章：《最新】上海交通大学医学院附属仁济医院生殖医学科电子签章系统服务》O最新】上海交通大学医学院附属仁济医院生殖医学科电子签章系统服务,http://t.cn/A6HU80a2,,,,0,0,0,2024-05-10 15:43,微博 weibo.com,,,,福建,普通用户,非会员,0
5032504010478132,OdDzP20nO,2701679922,上海崇明,【上海新华医院知名专家来崇坐诊！】#崇明新闻##便民信息#为了更好地满足崇明地区女性备孕、优生、不孕、复发性流产及反复种植失败等生殖免疫及生殖内分泌疾病等方面的医疗需求，上海健康医学院附属崇明医院（新华医院崇明分院）邀请上海交通大学医学院附属新华医院生殖医学知名专家王文娟主任医师来院坐诊。,,,,"崇明新闻,便民信息",0,0,0,2024-05-10 15:25,微博网页版,https://wx4.sinaimg.cn/large/a1085d32gy1hpkg7j7gonj20nb1m8gxd.jpg,,,,蓝V,非会员,0
5032498901290399,OdDrA5pGT,7749425161,山西省教育学会,【#专科姑娘用7年逆袭成为上海交大研究生#】据@中国蓝新闻报道：专科→藏区战士→专升本→本科→研究生上岸。今年9月温州医科大学药学院学生安梦园将开启上海交通大学的硕士生活，这是她过去7年青春时光的最新注脚。2017年安梦园还是一名专科院校医学生，和所有新生一样也面临过迷茫。2018年安梦园坐上了前往西藏的青春列车，“梦圆”卫国戍边，多次参与医疗救助和义诊活动。2020年安梦园退伍归校，全力以赴备考“专升本”，2022年她“梦圆”温州医科大学药学院，在校期间她专业成绩排名第二，还荣获浙江省优秀毕业生。之后又考研备战，最终“梦圆”@上海交通大学药学院。（来源：温州日报）L中国蓝新闻的微博视频,,,"中国蓝新闻,上海交通大学",专科姑娘用7年逆袭成为上海交大研究生,0,0,0,2024-05-10 15:05,微博视频号,,"http://f.video.weibocdn.com/o0/yX7Cm6gxlx08eIT7uj3q0104120058CR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215764&ssig=Q8UQrmCsYl&KID=unistore,video",,,蓝V,非会员,0
5032490272295333,OdDdF9D7v,3848311310,昆明禄劝发布,【正在直播：#狼疮患者如何保护好肾脏#】5月10日是#世界狼疮日#。5月10日10:00-11:00，《#人民名医#》推出世界狼疮日策划直播，邀请复旦大学附属中山医院肾内科主任丁小强、上海交通大学医学院附属新华医院肾脏科主任蒋更如做客直播间，就#红斑狼疮#危害及治疗等展开分享。与@健康时报一起关注！#人民名医直播#L健康时报的微博视频,,,健康时报,"狼疮患者如何保护好肾脏,世界狼疮日,人民名医,红斑狼疮,人民名医直播",0,0,0,2024-05-10 14:30,Android,,"http://live.video.weibocdn.com/5032417435846630_wb720avc_index.m3u8?ori=0&ps=1BVp4ysnknHVZu&Expires=1749215764&ssig=Sq%2F9vLjAzp&KID=unistore,video",,,蓝V,非会员,0
5032487566708032,OdD9is944,2827578997,傻茶姜小鱼,发布了头条文章：《上海交通大学医学院附属仁济医院2024-2025年度仁济医院职工高温慰问》O上海交通大学医学院附属仁济医院2024-2025年度仁济医院职工高温慰问,http://t.cn/A6HUNDow,,,,0,0,0,2024-05-10 14:19,微博 weibo.com,,,,河北,普通用户,非会员,0
5032482541930080,OdD1c866k,5094103156,上海反邪教,【#院士汪耕逝世#】#汪耕逝世#中国共产党党员，教授级高级工程师，中国科学院学部委员（院士)，世界著名汽轮发电机专家，上海电气集团上海电机厂有限公司原副厂长、副总工程师、上海交通大学兼职教授汪耕同志，于2024年5月8日12点31分因病医治无效，在上海逝世，享年96岁。（南京日报）,,,,"院士汪耕逝世,汪耕逝世",0,0,0,2024-05-10 14:00,微博网页版,https://wx2.sinaimg.cn/large/005yKkW8gy1hpk84zhy2hj30j61fbwq3.jpg,,,,蓝V,非会员,0
5032480962252975,OdCYE9s6j,1692173754,我是志凯,今天（5月10日）下午2:00直播、晚上8:00重播的上海广播#健康科普#栏目《#名医坐堂#》节目，为您邀请到上海交通大学医学院附属第六人民医院内分泌代谢科殷峻主任医师，和您聊聊“#减肥#不难，关键要吃对”。下午2点，扫码收听收看直播👇，咨询热线021-62780792☎️#世界防治肥胖日##医学科普#健康科普超话,,上海·上海广播电视台(虹桥路),,"健康科普,名医坐堂,减肥,世界防治肥胖日,医学科普",0,0,0,2024-05-10 13:53,iPhone客户端,"https://wx4.sinaimg.cn/large/64dc85baly1hpkdjy3mlpj21hy0u0hdt.jpg,https://wx3.sinaimg.cn/large/64dc85baly1hpkdjwt820j24412qke83.jpg",,,上海,黄V,非会员,0
5032466036033065,OdCAzpjtv,6765576254,橙子味日出出,上海交通大学超话请问大家上交有推荐高分子半导体复合吸波材料方向的博导吗或者人品好的博导有推荐吗,,,,,0,0,0,2024-05-10 12:54,上海交通大学超话,,,,北京,普通用户,非会员,0
5032444795817368,OdC2jopmw,3314280193,天津广播,【#院士汪耕逝世#】#汪耕逝世#中国共产党党员，教授级高级工程师，中国科学院学部委员（院士)，世界著名汽轮发电机专家，上海电气集团上海电机厂有限公司原副厂长、副总工程师、上海交通大学兼职教授汪耕同志，于2024年5月8日12点31分因病医治无效，在上海逝世，享年96岁。（南京日报）,,,,"院士汪耕逝世,汪耕逝世",0,0,0,2024-05-10 11:30,微博网页版,https://wx2.sinaimg.cn/large/c58be701ly1hpk81ft7adj20uj29qx65.jpg,,,,普通用户,非会员,0
5032443184156908,OdBZIhroU,1262746281,贾若寒,雅思超话雅思写作备考，推荐教材《雅思考官口写作》，上海交通大学出版社出版。考研英语、大学英语四六级、高考英语、中考英语也能用来提升写作和语言能力。L贾若寒的微博视频,,,,,0,0,0,2024-05-10 11:23,微博视频号,,"http://f.video.weibocdn.com/o0/5JwVbvcalx08eJXWRZX201041200Da7X0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215803&ssig=m6bNvU83FN&KID=unistore,video",,上海,黄V,会员,7
5032440911368733,OdBW35K4l,5617150275,五谷财经,【上海咖啡门店超9500家】日前，《2024中国城市咖啡发展报告》全文正式发布。该报告由上海市文化创意产业促进会、虹桥国际咖啡港、上海交通大学文化创新与青年发展研究院、美团、饿了么联合发布。报告显示，去年中国咖啡产业规模达到2654亿元，近三年年均复合增长率达17.14%，预计今年将增至3133亿元。人均年饮用数16.74杯，较2016年人均年饮用数9杯的数据近乎翻倍。2023年，上海咖啡门店数总计9553家，较去年增加1023家，外资咖啡企业数量2056家，门店总数、外资咖啡企业数继续领跑全国（广州、北京、深圳、成都分列2-5位）。,,,,,0,0,0,2024-05-10 11:14,HarmonyOS设备,,,,北京,普通用户,非会员,0
5032434729749161,OdBM4EUcx,1625897082,海天考研培训北京分校,#林更新要考博士#每天分享一个👩🏻‍🎓考研热门城市之DAY2上海~📢学校在哪是报考的重要考量因素之一，考研人都想去的地方，竞争一定也大。海天为大家汇总了考研人最🔥的城市，看看有没有你的目标吧！👉众多考研人心中最向往的城市之一，高校云集、经济中心。💪高校就业政策待遇好，优秀企业第一时间选择上海校招，机会相比其他区多。💥当然，竞争比和报录比也很高，消费也相对较高，部分院校不提供宿舍，同学们要注意求学成本。📌【考研推荐院校】✅985院校：复旦大学、同济大学、上海交通大学、华东师范大学✅211院校：复旦大学、同济大学、上海交通大学、华东理工大学、东华大学、华东师范大学、上海外国语大学、上海财经大学、上海大学、海军军医大学#上海考研##考研择校择专业##考研热门城市##985211院校##复旦大学##考研1对1##考研上岸#,,,,"林更新要考博士,上海考研,考研择校择专业,考研热门城市,985211院校,复旦大学,考研1对1,考研上岸",0,0,0,2024-05-10 10:50,微博网页版,,,,北京,蓝V,非会员,0
5032429536412933,OdBDHqUip,1262746281,贾若寒,雅思超话雅思口语备考，请参考《雅思考官口语》，上海交通大学出版社出版。高考英语、中考英语、大学英语四六级以及考研英语也可以用来提升写作和语言能力。L贾若寒的微博视频,,,,,0,0,0,2024-05-10 10:29,微博视频号,,"http://f.video.weibocdn.com/o0/smizClUDlx08eJUdXLJu01041200rvdH0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215821&ssig=fjeKY0q73V&KID=unistore,video",,上海,黄V,会员,7
5032424566686183,OdBvGs3nF,7767575338,流浪帅狗,感动中国十大人物评选人王成龙。耳鼻喉科专家，王成龙，博士，毕业于上海交通大学医学部。目前深耕年轻先天聋哑患者的心理健康问题和培育下一代问题，已经形成了系统的解决方案，多次走访四川、陕西、云南等地，为当地的聋哑青年送去温暖。,,,,,0,0,0,2024-05-10 10:09,荣耀V30 PRO 5G,,,,云南,普通用户,非会员,0
5032418430683392,OdBlN2RMs,1367298130,海天考研教育,#林更新要考博士#每天分享一个👩🏻‍🎓考研热门城市之DAY2上海~📢学校在哪是报考的重要考量因素之一，考研人都想去的地方，竞争一定也大。海天为大家汇总了考研人最🔥的城市，看看有没有你的目标吧！👉众多考研人心中最向往的城市之一，高校云集、经济中心。💪高校就业政策待遇好，优秀企业第一时间选择上海校招，机会相比其他区多。💥当然，竞争比和报录比也很高，消费也相对较高，部分院校不提供宿舍，同学们要注意求学成本。📌【考研推荐院校】✅985院校：复旦大学、同济大学、上海交通大学、华东师范大学✅211院校：复旦大学、同济大学、上海交通大学、华东理工大学、东华大学、华东师范大学、上海外国语大学、上海财经大学、上海大学、海军军医大学#上海考研##考研择校择专业##考研热门城市##985211院校##复旦大学##考研1对1##考研上岸#,,,,"林更新要考博士,上海考研,考研择校择专业,考研热门城市,985211院校,复旦大学,考研1对1,考研上岸",0,0,0,2024-05-10 09:45,微博网页版,,,,北京,蓝V,非会员,0
5032415282332414,OdBgI9MLA,2426565464,浙江少儿频道,【#专科姑娘用7年逆袭成为上海交大研究生#】专科→藏区战士→专升本→本科→研究生上岸。今年9月温州医科大学药学院学生安梦园将开启上海交通大学的硕士生活，这是她过去7年青春时光的最新注脚。2017年安梦园还是一名专科院校医学生，和所有新生一样也面临过迷茫。2018年安梦园坐上了前往西藏的青春列车，“梦圆”卫国戍边，多次参与医疗救助和义诊活动。2020年安梦园退伍归校，全力以赴备考“专升本”，2022年她“梦圆”温州医科大学药学院，在校期间她专业成绩排名第二，还荣获浙江省优秀毕业生。之后又考研备战，最终“梦圆”上海交通大学药学院。（来源：中国蓝新闻温州日报）L中国蓝新闻的微博视频,,,,专科姑娘用7年逆袭成为上海交大研究生,0,0,0,2024-05-10 09:32,微博视频号,,"http://f.video.weibocdn.com/o0/yX7Cm6gxlx08eIT7uj3q0104120058CR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215821&ssig=bgr9ip9L%2FL&KID=unistore,video",,,普通用户,非会员,0
5032410821952731,OdB9w8bZF,2724393903,城事微绍兴,【#专科姑娘用7年逆袭成为上海交大研究生#】专科→藏区战士→专升本→本科→研究生上岸。今年9月温州医科大学药学院学生安梦园将开启上海交通大学的硕士生活，这是她过去7年青春时光的最新注脚。2017年安梦园还是一名专科院校医学生，和所有新生一样也面临过迷茫。2018年安梦园坐上了前往西藏的青春列车，“梦圆”卫国戍边，多次参与医疗救助和义诊活动。2020年安梦园退伍归校，全力以赴备考“专升本”，2022年她“梦圆”温州医科大学药学院，在校期间她专业成绩排名第二，还荣获浙江省优秀毕业生。之后又考研备战，最终“梦圆”上海交通大学药学院。（来源：温州日报）L中国蓝新闻的微博视频,,,,专科姑娘用7年逆袭成为上海交大研究生,0,0,0,2024-05-10 09:15,微博视频号,,"http://f.video.weibocdn.com/o0/yX7Cm6gxlx08eIT7uj3q0104120058CR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1749215821&ssig=bgr9ip9L%2FL&KID=unistore,video",,浙江,蓝V,会员,7
5032410205389243,OdB8wmBZh,3811261522,鹰潭发布,【#院士汪耕逝世#】#汪耕逝世#中国共产党党员，教授级高级工程师，中国科学院学部委员（院士)，世界著名汽轮发电机专家，上海电气集团上海电机厂有限公司原副厂长、副总工程师、上海交通大学兼职教授汪耕同志，于2024年5月8日12点31分因病医治无效，在上海逝世，享年96岁。（南京日报）,,,,"院士汪耕逝世,汪耕逝世",0,0,0,2024-05-10 09:12,微博网页版,https://wx1.sinaimg.cn/large/e32b3c52gy1hpk5fuxpc8j20j61fbql5.jpg,,,,蓝V,会员,2
5032409609013211,OdB7yBOKn,6040548110,兰州西固检察,【#院士汪耕逝世#】#汪耕逝世#中国共产党党员，教授级高级工程师，中国科学院学部委员（院士)，世界著名汽轮发电机专家，上海电气集团上海电机厂有限公司原副厂长、副总工程师、上海交通大学兼职教授汪耕同志，于2024年5月8日12点31分因病医治无效，在上海逝世，享年96岁。（南京日报）,,,,"院士汪耕逝世,汪耕逝世",0,0,0,2024-05-10 09:10,荣耀Magic5 Pro,https://wx4.sinaimg.cn/large/006ANwvkly1hpk5detzkhj30uj29q7n5.jpg,,,,蓝V,会员,2
